lng,lat,dom_turi,adres_tuman,dom_qavatlar_soni,kv_maydoni,kv_qavat,kv_xonalar_soni,maydon/xona,narxi
69.275878,41.296644,orta,Mirobod,8,100.0,5,4,25.0,142000
69.2290098,41.2885649,past,Chilonzor,5,90.0,4,4,22.5,52000
69.2281531,41.3645355,past,Olmzor,3,91.0,3,3,30.333333333333332,85000
69.2611824,41.327974,orta,Shayhontohur,8,111.0,7,4,27.75,110000
69.2117625,41.2304214,orta,Sergeli,7,54.0,6,2,27.0,36000
69.2400734,41.2994958,past,Yashnobod,5,69.0,5,3,23.0,52000
69.307123,41.3709551,past,Yunusobod,5,107.0,5,5,21.4,50000
69.3851063,41.3539037,past,Mirzo Ulugbek,5,80.0,2,3,26.666666666666668,55000
69.2773236,41.3653679,orta,Yunusobod,9,63.0,5,2,31.5,42000
69.2687,41.3021647,balan,Mirobod,16,74.0,5,3,24.666666666666668,69000
69.3659745,41.294821,past,Yashnobod,5,58.0,5,2,29.0,28900
69.3228615,41.3146381,orta,Mirzo Ulugbek,9,62.0,9,2,31.0,34000
69.3328133,41.3466485,orta,Mirzo Ulugbek,8,107.0,2,3,35.666666666666664,85000
69.1689332,41.3488728,past,Olmzor,4,40.41,2,1,40.41,25000
69.2125566,41.2828581,past,Chilonzor,4,54.0,2,2,27.0,39000
69.2922234,41.3104865,past,Mirzo Ulugbek,4,40.0,1,1,40.0,60000
69.34359,41.3357758,past,Mirzo Ulugbek,5,50.0,1,2,25.0,36500
69.3159192,41.3123276,orta,Yashnobod,9,75.0,5,3,25.0,42000
69.3235746,41.3133669,orta,Mirzo Ulugbek,8,84.0,7,3,28.0,85000
69.2993794,41.3203273,past,Mirzo Ulugbek,5,117.0,2,3,39.0,125000
69.3246635,41.319567,past,Mirzo Ulugbek,5,70.0,5,3,23.333333333333332,37000
69.303727,41.3209122,orta,Mirzo Ulugbek,9,47.0,2,1,47.0,42000
69.1961168,41.271386,past,Chilonzor,5,56.0,2,2,28.0,36000
69.200587,41.274633,orta,Chilonzor,9,42.0,3,1,42.0,28000
69.1804708,41.259418,orta,Chilonzor,9,60.0,5,2,30.0,34000
69.2117625,41.2857552,past,Chilonzor,5,32.0,2,1,32.0,28500
69.1804708,41.259418,past,Chilonzor,5,42.0,2,1,42.0,28500
69.1804708,41.259418,orta,Chilonzor,9,60.0,2,2,30.0,34500
69.1804708,41.259418,past,Chilonzor,4,54.0,1,2,27.0,34500
69.1968618,41.2901628,past,Chilonzor,5,42.0,1,1,42.0,25500
69.1804708,41.259418,orta,Chilonzor,9,60.0,2,2,30.0,43500
69.2638823,41.3051824,orta,Mirobod,9,72.0,7,2,36.0,63000
69.3419071,41.2922516,past,Yashnobod,4,80.0,1,3,26.666666666666668,39999
69.2060703,41.2780874,past,Chilonzor,4,33.0,2,1,33.0,24500
69.3101022,41.3693331,past,Yunusobod,5,61.0,3,2,30.5,41000
69.2922234,41.3104865,past,Mirzo Ulugbek,5,187.0,2,4,46.75,210000
69.3726789,41.3375577,past,Mirzo Ulugbek,5,63.0,5,2,31.5,36000
69.2475235,41.3333453,past,Olmzor,5,60.0,5,2,30.0,34000
69.2222748,41.2830467,past,Chilonzor,4,29.0,2,1,29.0,23000
69.3644846,41.3318205,past,Mirzo Ulugbek,5,63.0,5,2,31.5,36000
69.1789807,41.2771751,past,Uchtepa,5,48.0,4,2,24.0,28500
69.1647666,41.262123,past,Chilonzor,4,45.0,4,2,22.5,47000
69.2261213,41.3390184,past,Olmzor,5,122.0,5,4,30.5,95000
69.2773236,41.3245206,past,Yunusobod,4,42.0,2,1,42.0,44000
69.2910424,41.3137673,past,Mirzo Ulugbek,4,50.0,1,2,25.0,45000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,100.0,4,5,20.0,48000
69.293391,41.314662,past,Mirzo Ulugbek,4,60.0,4,2,30.0,32000
69.2601933,41.2911414,past,Yakkasaroy,4,50.0,2,2,25.0,47000
69.3013967,41.3200874,orta,Mirzo Ulugbek,9,78.0,5,3,26.0,70500
69.2460335,41.2765672,orta,Yakkasaroy,6,164.0,5,4,41.0,170000
69.3875774,41.3427418,past,Mirzo Ulugbek,5,60.0,3,2,30.0,30500
69.1804708,41.259418,past,Chilonzor,4,42.0,2,1,42.0,26000
69.2117625,41.2857552,past,Chilonzor,4,70.0,4,3,23.333333333333332,37500
69.2116463,41.2829101,past,Chilonzor,5,35.0,1,1,35.0,26500
69.2087824,41.2948119,past,Chilonzor,4,47.0,2,2,23.5,32000
69.1804708,41.259418,past,Chilonzor,5,36.0,2,1,36.0,26500
69.1968618,41.2829494,past,Chilonzor,5,50.0,2,2,25.0,34500
69.2117625,41.2857552,past,Chilonzor,4,52.0,2,2,26.0,36500
69.3437258,41.2535107,past,Yashnobod,4,46.0,2,2,23.0,24500
69.2058023,41.2894422,orta,Chilonzor,9,92.0,3,3,30.666666666666668,42500
69.1804708,41.259418,past,Chilonzor,4,70.0,1,3,23.333333333333332,46000
69.2981832,41.3692799,past,Yunusobod,4,70.0,2,3,23.333333333333332,38500
69.3234929,41.31512,orta,Mirzo Ulugbek,8,60.0,7,2,30.0,36000
69.3246635,41.319567,past,Mirzo Ulugbek,5,55.0,3,2,27.5,35000
69.3234929,41.31512,orta,Mirzo Ulugbek,9,63.0,4,2,31.5,55500
69.2552666,41.2818558,orta,Yakkasaroy,12,89.0,4,2,44.5,81772
69.2552666,41.2818558,orta,Yakkasaroy,12,55.0,1,1,55.0,50533
69.3473509,41.3292204,orta,Mirzo Ulugbek,6,100.0,2,3,33.333333333333336,119000
69.3875774,41.3475495,past,Mirzo Ulugbek,3,208.0,2,4,52.0,93000
69.1909015,41.2770171,past,Chilonzor,4,35.0,1,1,35.0,23800
69.2087824,41.2948119,past,Chilonzor,4,44.0,3,2,22.0,32900
69.2281531,41.210633,orta,Yangihayot,7,61.0,3,2,30.5,36000
69.3235123,41.286283,orta,Yashnobod,9,100.0,2,4,25.0,65000
69.2058023,41.2894422,past,Chilonzor,4,35.0,1,1,35.0,29800
69.3602729,41.3351692,past,Mirzo Ulugbek,5,86.0,3,4,21.5,63000
69.293391,41.314662,past,Mirzo Ulugbek,5,100.0,1,3,33.333333333333336,80000
69.2560774,41.3432641,past,Olmzor,5,110.0,5,5,22.0,63500
69.2691667,41.3086111,orta,Mirobod,9,75.0,6,3,25.0,110000
69.2475235,41.3333453,past,Olmzor,5,70.0,1,3,23.333333333333332,62000
69.2368973,41.3141622,past,Shayhontohur,5,70.0,4,3,23.333333333333332,36999
69.2585422,41.2843902,orta,Yakkasaroy,6,150.0,3,3,50.0,170000
69.2117625,41.2304214,orta,Sergeli,7,56.1,7,2,28.05,37000
69.3019081,41.3825869,past,Yunusobod,5,83.0,3,4,20.75,54000
69.1804708,41.2978921,past,Uchtepa,4,49.0,4,2,24.5,23000
69.2058023,41.2894422,past,Chilonzor,4,46.0,2,2,23.0,38500
69.2058023,41.2894422,past,Chilonzor,4,46.0,4,2,23.0,36200
69.1804708,41.259418,past,Chilonzor,4,68.0,4,3,22.666666666666668,45000
69.1968618,41.2901628,past,Chilonzor,5,65.0,1,3,21.666666666666668,45000
69.1968618,41.2901628,past,Chilonzor,4,76.0,4,4,19.0,43000
69.1968618,41.2901628,past,Chilonzor,5,42.0,2,1,42.0,26000
69.1968618,41.2901628,past,Chilonzor,4,55.0,1,2,27.5,67000
69.1968618,41.2901628,past,Chilonzor,5,76.0,5,4,19.0,45500
69.1968618,41.2829494,orta,Chilonzor,6,49.0,2,2,24.5,47000
69.1968618,41.2829494,past,Chilonzor,4,80.0,2,4,20.0,70000
69.1968618,41.2829494,past,Chilonzor,5,142.0,5,5,28.4,120000
69.2087824,41.2948119,past,Chilonzor,4,60.0,3,3,20.0,44000
69.303611,41.322142,past,Mirzo Ulugbek,5,72.0,4,3,24.0,47000
69.2743143,41.2846588,orta,Mirobod,9,115.0,6,4,28.75,84000
69.2660649,41.3701094,past,Yashnobod,3,100.0,2,4,25.0,77000
69.3726789,41.3375577,past,Mirzo Ulugbek,5,63.0,5,2,31.5,35000
69.324458,41.3317732,past,Mirzo Ulugbek,5,66.0,3,3,22.0,56000
69.303611,41.322142,past,Mirzo Ulugbek,5,70.0,5,3,23.333333333333332,46500
69.3230626,41.3215876,past,Mirzo Ulugbek,5,62.0,5,3,20.666666666666668,35000
69.1961168,41.271386,past,Chilonzor,4,50.0,1,2,25.0,34000
69.2803036,41.3298867,past,Yunusobod,4,78.0,4,3,26.0,56000
69.275364,41.295316,orta,Mirobod,9,62.0,2,2,31.0,63000
69.2769129,41.2910722,orta,Mirobod,12,350.0,2,8,43.75,260000
69.3434849,41.2896055,past,Yashnobod,4,63.0,4,3,21.0,40000
69.3689542,41.3326551,past,Mirzo Ulugbek,5,91.0,1,4,22.75,75000
69.2368973,41.3141622,orta,Shayhontohur,9,81.0,6,3,27.0,54900
69.3585936,41.3550649,past,Mirzo Ulugbek,4,86.0,3,4,21.5,42000
69.303611,41.322142,past,Mirzo Ulugbek,5,54.0,3,2,27.0,54500
69.2743143,41.2846588,past,Mirobod,5,90.0,3,3,30.0,105000
69.293391,41.314662,past,Mirzo Ulugbek,5,40.0,2,2,20.0,37000
69.2840285,41.3804352,past,Yunusobod,5,45.0,5,1,45.0,24000
69.2827199,41.2901478,orta,Olmzor,9,89.55,7,3,29.849999999999998,40000
69.3726789,41.3375577,past,Mirzo Ulugbek,5,92.0,3,4,23.0,67000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,95.0,1,4,23.75,77000
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,102.0,4,4,25.5,65000
69.2094809,41.3597078,orta,Olmzor,9,65.0,5,2,32.5,31300
69.293391,41.314662,past,Mirzo Ulugbek,5,62.0,5,2,31.0,33500
69.2087824,41.3668928,past,Olmzor,5,56.0,3,2,28.0,38500
69.3279791,41.3169199,orta,Mirzo Ulugbek,8,59.0,2,2,29.5,41500
69.1849411,41.2710841,orta,Chilonzor,9,96.0,6,3,32.0,64500
69.3415733,41.2785565,orta,Yashnobod,8,37.0,4,1,37.0,13075
69.2473656,41.2773019,orta,Yakkasaroy,9,70.0,8,2,35.0,48000
69.275878,41.296644,orta,Mirobod,8,78.0,4,2,39.0,77000
69.2595082,41.2986859,orta,Yakkasaroy,8,145.0,7,4,36.25,115000
69.2922234,41.3104865,past,Mirzo Ulugbek,5,100.0,2,3,33.333333333333336,128000
69.3235123,41.286283,past,Yashnobod,4,54.0,4,2,27.0,33000
69.275878,41.296644,past,Mirobod,4,70.0,2,3,23.333333333333332,66000
69.2415634,41.2673079,past,Yakkasaroy,5,116.0,3,5,23.2,80000
69.1819609,41.2657122,orta,Chilonzor,9,72.0,8,3,24.0,37700
69.2616787,41.3221852,orta,Shayhontohur,7,70.0,6,1,70.0,60000
69.3845977,41.3542045,orta,Mirzo Ulugbek,9,60.0,9,2,30.0,28500
69.2117625,41.2857552,past,Chilonzor,5,52.0,4,2,26.0,38000
69.2601933,41.2911414,orta,Yakkasaroy,8,95.0,7,3,31.666666666666668,65000
69.2117625,41.2857552,past,Chilonzor,4,44.0,1,2,22.0,38000
69.2117625,41.2857552,past,Chilonzor,4,42.0,3,2,21.0,36500
69.2117625,41.2857552,past,Chilonzor,4,43.0,2,2,21.5,36500
69.2117625,41.2857552,past,Chilonzor,5,77.0,5,3,25.666666666666668,95000
69.2087824,41.2948119,past,Chilonzor,4,24.0,3,1,24.0,20000
69.2087824,41.2948119,past,Chilonzor,4,30.0,1,1,30.0,26000
69.2087824,41.2948119,past,Chilonzor,4,41.0,1,2,20.5,36000
69.2773236,41.3197131,past,Yunusobod,4,46.0,2,2,23.0,36000
69.2087824,41.2948119,past,Chilonzor,4,42.0,2,2,21.0,36500
69.2892434,41.3700057,past,Yunusobod,4,51.0,3,2,25.5,45000
69.1760005,41.2814223,past,Uchtepa,5,62.0,5,3,20.666666666666668,33500
69.3434849,41.2896055,orta,Yashnobod,12,50.0,5,1,50.0,25000
69.2996732,41.3587493,orta,Yunusobod,9,107.0,6,4,26.75,75500
69.2773236,41.3245206,orta,Yunusobod,8,255.0,1,5,51.0,270000
69.2773236,41.3245206,orta,Yunusobod,8,266.0,1,6,44.333333333333336,285000
69.2094809,41.3597078,orta,Olmzor,9,38.0,6,1,38.0,27500
69.2665263,41.2834892,orta,Yakkasaroy,8,210.0,4,4,52.5,265000
69.2512486,41.2697288,orta,Yakkasaroy,9,110.0,7,4,27.5,75000
69.2087824,41.3668928,orta,Olmzor,9,55.62,5,2,27.81,31000
69.2266631,41.2115569,orta,Sergeli,9,66.0,8,2,33.0,31507
69.2601933,41.2911414,past,Yakkasaroy,5,53.0,3,2,26.5,54000
69.2261213,41.3390184,past,Olmzor,5,119.0,2,4,29.75,110000
69.340163,41.339688,past,Mirzo Ulugbek,4,56.0,1,2,28.0,35000
69.4635568,41.3869298,past,Mirzo Ulugbek,4,68.0,4,3,22.666666666666668,24000
69.2937133,41.2758912,orta,Mirobod,12,125.0,7,3,41.666666666666664,129999
69.2711001,41.2784172,orta,Yakkasaroy,10,140.0,8,4,35.0,105000
69.3898602,41.3379184,orta,Yakkasaroy,7,141.0,7,4,35.25,95000
69.1909015,41.2770171,past,Uchtepa,4,74.0,4,4,18.5,47500
69.3726789,41.3375577,past,Mirzo Ulugbek,5,63.0,5,2,31.5,34997
69.1909015,41.2770171,past,Uchtepa,4,41.0,4,2,20.5,32000
69.2429048,41.3112812,past,Mirobod,5,52.0,3,2,26.0,37000
69.1804708,41.259418,past,Chilonzor,4,68.0,3,3,22.666666666666668,39000
69.2429048,41.3112812,past,Mirobod,4,110.0,1,4,27.5,63500
69.3875774,41.3427418,orta,Mirzo Ulugbek,9,60.0,6,2,30.0,35500
69.1804708,41.259418,orta,Chilonzor,9,54.0,9,1,54.0,35000
69.3473509,41.3292204,past,Mirzo Ulugbek,5,60.0,5,2,30.0,35000
69.1968618,41.2901628,past,Chilonzor,4,46.0,3,2,23.0,37500
69.2058023,41.2894422,past,Chilonzor,5,94.0,4,4,23.5,73000
69.2087824,41.2948119,orta,Chilonzor,9,58.0,1,2,29.0,40000
69.3644846,41.3318205,past,Mirzo Ulugbek,5,92.0,3,4,23.0,62000
69.2177228,41.2916859,past,Chilonzor,4,70.0,3,3,23.333333333333332,55000
69.223683,41.2807837,past,Chilonzor,4,42.0,4,2,21.0,37400
69.223683,41.2807837,past,Chilonzor,4,42.0,4,2,21.0,35800
69.2052868,41.2753331,orta,Chilonzor,12,75.0,4,2,37.5,60000
69.2817965,41.3616967,orta,Yunusobod,9,72.0,1,3,24.0,100000
69.1601855,41.3059159,orta,Uchtepa,9,85.0,7,3,28.333333333333332,52500
69.2773236,41.3653679,orta,Yunusobod,9,65.0,5,2,32.5,44000
69.1959189,41.2573956,orta,Chilonzor,9,65.0,9,2,32.5,56600
69.2087824,41.2948119,past,Chilonzor,4,46.0,3,2,23.0,42000
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,60.94,9,2,30.47,36542
69.3057451,41.2788072,orta,Mirobod,8,165.0,1,4,41.25,264999
69.2953473,41.2759614,orta,Mirobod,8,215.0,5,4,53.75,259999
69.3139155,41.2671043,past,Yashnobod,4,59.0,4,2,29.5,26500
69.3228615,41.3146381,orta,Mirzo Ulugbek,7,66.82,5,2,33.41,65000
69.2152083,41.2773103,orta,Chilonzor,9,98.0,5,5,19.6,70000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,48.0,1,2,24.0,34499
69.2701272,41.3112269,orta,Uchtepa,9,92.0,8,3,30.666666666666668,46000
69.2937133,41.2758912,orta,Mirobod,7,128.0,1,4,32.0,87000
69.2287251,41.2824708,past,Mirobod,5,56.0,2,2,28.0,37500
69.2441976,41.3017691,past,Yashnobod,5,45.0,1,1,45.0,36500
69.2701272,41.3112269,past,Chilonzor,4,70.0,2,3,23.333333333333332,48000
69.2288981,41.2847707,past,Uchtepa,5,56.0,2,2,28.0,37500
69.3473509,41.3292204,past,Mirzo Ulugbek,5,95.0,1,4,23.75,78000
69.2675864,41.3093806,orta,Mirobod,9,100.0,8,2,50.0,150000
69.3473509,41.3292204,past,Mirzo Ulugbek,5,97.0,5,4,24.25,80000
69.324458,41.3317732,orta,Mirzo Ulugbek,9,130.0,4,4,32.5,98500
69.2773236,41.3653679,past,Yunusobod,4,67.0,4,3,22.333333333333332,42000
69.3875774,41.3427418,past,Mirzo Ulugbek,5,95.0,5,4,23.75,50000
69.2773236,41.3197131,orta,Yunusobod,9,62.0,4,2,31.0,55000
69.2569758,41.2801633,balan,Yakkasaroy,16,75.0,10,3,25.0,70000
69.2601933,41.2911414,orta,Yakkasaroy,6,70.0,6,3,23.333333333333332,81999
69.3659745,41.294821,orta,Yashnobod,7,59.0,2,2,29.5,22534
69.2892434,41.3700057,orta,Yunusobod,9,55.0,1,2,27.5,43000
69.2724811,41.3671612,past,Yunusobod,5,59.0,5,2,29.5,37000
69.1638237,41.2606228,past,Chilonzor,4,44.0,4,2,22.0,29500
69.257071,41.320933,past,Shayhontohur,3,30.0,3,2,15.0,38500
69.2288981,41.2847707,past,Yakkasaroy,5,56.0,2,2,28.0,38000
69.1804708,41.2978921,past,Uchtepa,4,60.0,4,3,20.0,40000
69.2785087,41.2991561,past,Mirobod,4,70.0,3,2,35.0,83000
69.3860684,41.34932,past,Mirzo Ulugbek,5,64.0,4,2,32.0,34500
69.1638237,41.2606228,orta,Chilonzor,12,100.0,1,3,33.333333333333336,57000
69.1638237,41.2606228,past,Chilonzor,4,68.0,2,3,22.666666666666668,50000
69.3019081,41.3825869,orta,Yunusobod,9,115.0,3,4,28.75,64000
69.3473509,41.3292204,past,Mirzo Ulugbek,4,60.0,4,2,30.0,34000
69.3548004,41.3606566,past,Mirzo Ulugbek,4,50.0,2,2,25.0,32500
69.2769129,41.2910722,orta,Mirobod,9,105.0,7,3,35.0,125000
69.3279791,41.3169199,orta,Mirzo Ulugbek,7,70.0,4,2,35.0,87000
69.3234929,41.31512,orta,Mirzo Ulugbek,7,137.0,3,5,27.4,105000
69.3078679,41.3080076,orta,Yashnobod,9,36.0,4,1,36.0,26000
69.2631768,41.2854202,past,Yakkasaroy,3,52.0,1,2,26.0,55000
69.2400734,41.2994958,past,Yangihayot,4,47.14,4,2,23.57,28000
69.303727,41.3209122,orta,Mirzo Ulugbek,9,130.0,6,4,32.5,115000
69.293391,41.314662,orta,Mirzo Ulugbek,6,110.0,4,4,27.5,125000
69.2601933,41.2911414,orta,Yakkasaroy,9,61.0,2,2,30.5,53000
69.2868879,41.28449,past,Mirobod,1,40.0,1,2,20.0,23500
69.2937133,41.2758912,orta,Yakkasaroy,9,75.0,7,3,25.0,62000
69.2177228,41.2916859,past,Chilonzor,4,54.0,4,2,27.0,37500
69.2803036,41.3298867,past,Yunusobod,4,64.0,3,2,32.0,54962
69.2117625,41.2857552,past,Chilonzor,4,30.0,3,1,30.0,31000
69.2177228,41.2916859,past,Chilonzor,4,68.0,4,3,22.666666666666668,46500
69.2773236,41.3653679,past,Yunusobod,4,50.0,1,2,25.0,38000
69.2691667,41.3086111,orta,Mirobod,9,44.0,6,2,22.0,60000
69.3519255,41.3531944,past,Mirzo Ulugbek,2,35.0,2,1,35.0,20600
69.2612589,41.2877746,past,Yakkasaroy,5,70.0,4,3,23.333333333333332,68500
69.3675816,41.3576548,past,Mirzo Ulugbek,5,46.0,1,1,46.0,33000
69.3675816,41.3576548,past,Mirzo Ulugbek,4,71.0,4,3,23.666666666666668,40200
69.1849411,41.2710841,past,Chilonzor,5,50.0,5,1,50.0,21500
69.2569758,41.2801633,balan,Yakkasaroy,16,43.0,6,1,43.0,34000
69.307123,41.3709551,orta,Yunusobod,9,60.0,9,2,30.0,32000
69.3190425,41.3707855,past,Yunusobod,4,60.0,1,2,30.0,31999
69.2691287,41.3716355,past,Yunusobod,4,57.0,4,2,28.5,32000
69.2803036,41.3298867,orta,Yunusobod,9,75.0,4,3,25.0,80000
69.2996732,41.3587493,past,Yunusobod,4,62.0,4,2,31.0,33000
69.2460335,41.2765672,balan,Yakkasaroy,16,43.0,6,2,21.5,34000
69.2387696,41.305712,past,Chilonzor,4,48.0,1,2,24.0,34000
69.2803036,41.3298867,orta,Yunusobod,9,70.0,1,3,23.333333333333332,68000
69.2646587,41.3683947,past,Yunusobod,4,54.0,2,2,27.0,33000
69.2691287,41.3716355,past,Yunusobod,4,50.0,4,2,25.0,33500
69.2646587,41.3683947,past,Yunusobod,4,50.0,2,2,25.0,33500
69.1804708,41.259418,orta,Chilonzor,9,60.0,2,2,30.0,36000
69.1804708,41.259418,orta,Chilonzor,9,60.0,1,2,30.0,41500
69.1968618,41.2901628,past,Chilonzor,4,68.0,1,2,34.0,41000
69.1804708,41.259418,past,Chilonzor,5,50.0,1,2,25.0,34500
69.1804708,41.259418,past,Chilonzor,4,50.0,4,2,25.0,32500
69.1804708,41.259418,past,Chilonzor,5,60.0,4,2,30.0,38000
69.2773236,41.3245206,orta,Yunusobod,9,122.0,8,4,30.5,134000
69.2460335,41.2765672,past,Yakkasaroy,5,88.0,5,3,29.333333333333332,45500
69.2552666,41.2818558,orta,Yakkasaroy,12,118.0,8,4,29.5,102711
69.2996732,41.3587493,past,Yunusobod,3,55.0,1,2,27.5,42500
69.3190425,41.3707855,past,Yunusobod,4,60.0,4,2,30.0,34000
69.2552666,41.2818558,past,Yakkasaroy,4,47.0,4,2,23.5,47500
69.2981832,41.3692799,orta,Yunusobod,9,78.0,1,2,39.0,34000
69.2552666,41.2818558,orta,Yakkasaroy,9,62.0,8,2,31.0,42000
69.2646587,41.3683947,past,Yunusobod,4,50.0,4,2,25.0,34000
69.2771853,41.374408,past,Yunusobod,4,60.0,4,2,30.0,34000
69.2691287,41.3716355,past,Yunusobod,4,60.0,3,2,30.0,34500
69.2981832,41.3692799,orta,Yunusobod,9,78.0,1,2,39.0,33998
69.2898134,41.3052221,orta,Yashnobod,9,75.0,5,3,25.0,64700
69.2773236,41.3197131,past,Yunusobod,4,82.0,1,4,20.5,85500
69.1804708,41.259418,past,Chilonzor,5,36.0,1,1,36.0,25500
69.2117625,41.2857552,past,Chilonzor,5,36.0,2,1,36.0,28500
69.1804708,41.259418,past,Chilonzor,4,42.0,4,1,42.0,28000
69.1804708,41.259418,past,Chilonzor,5,46.0,2,1,46.0,31500
69.1804708,41.259418,past,Chilonzor,5,50.0,1,2,25.0,36000
69.2409026,41.2774311,orta,Yakkasaroy,9,75.0,5,3,25.0,55000
69.1880751,41.2881302,orta,Chilonzor,9,75.0,9,3,25.0,60000
69.2996732,41.3587493,orta,Yunusobod,9,64.0,5,2,32.0,37000
69.260746,41.3050864,orta,Yakkasaroy,9,60.0,4,2,30.0,47000
69.2803036,41.3298867,past,Yunusobod,4,90.0,4,4,22.5,53000
